repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes
lobehub/lobe-chat,5297,1,16,1,232.2,462,14,5
lobehub/lobe-chat,5290,9,2149,809,723.6,1192,6,3
lobehub/lobe-chat,5267,3,48,75,431.17,455,11,3
lobehub/lobe-chat,5258,1,9,16,126.58,944,5,4
lobehub/lobe-chat,5247,1,16,6,642.65,805,4,4
lobehub/lobe-chat,5199,1,7,7,34.83,370,5,4
lobehub/lobe-chat,5195,4,115,0,51.77,159,4,3
lobehub/lobe-chat,5180,36,524,600,12.96,159,6,3
lobehub/lobe-chat,5177,16,275,31,497.0,207,34,15
lobehub/lobe-chat,5174,2,10,4,958.28,226,9,5
lobehub/lobe-chat,5116,20,110,460,85.13,304,7,3
lobehub/lobe-chat,5106,1,17,0,172.88,35,3,4
lobehub/lobe-chat,5099,1,4,1,21.61,199,6,3
lobehub/lobe-chat,5085,3,46,0,91.16,184,6,3
lobehub/lobe-chat,5058,35,309,400,2.04,212,5,3
lobehub/lobe-chat,5042,1,5,5,2.39,285,6,3
lobehub/lobe-chat,5039,10,570,351,306.56,2449,8,3
lobehub/lobe-chat,5013,1,28,1,11.01,187,5,3
lobehub/lobe-chat,4999,4,25,11,23.56,494,14,3
lobehub/lobe-chat,4977,2,28,0,17.2,917,8,3
lobehub/lobe-chat,4972,3,196,2,1.8,159,3,3
lobehub/lobe-chat,4958,1,14,0,3.74,209,6,3
lobehub/lobe-chat,4951,3,189,0,1657.68,186,3,4
lobehub/lobe-chat,4929,2,242,0,56.39,188,24,4
lobehub/lobe-chat,4855,2,18,0,6.59,159,6,3
lobehub/lobe-chat,4837,1,1,1,130.33,159,5,3
lobehub/lobe-chat,4818,1,92,0,1155.21,674,8,3
lobehub/lobe-chat,4800,134,2892,264,706.23,659,5,3
lobehub/lobe-chat,4790,1,21,219,14.21,256,6,3
lobehub/lobe-chat,4755,10,2576,5,341.44,218,10,4
lobehub/lobe-chat,4747,9,42,58,81.13,723,6,3
lobehub/lobe-chat,4716,14,368,1,192.06,660,8,4
lobehub/lobe-chat,4711,12,347,0,51.58,331,6,3
lobehub/lobe-chat,4694,5,14,71,28.03,322,6,3
lobehub/lobe-chat,4679,7,81,28,2.02,173,6,3
lobehub/lobe-chat,4674,1,5,4,2.81,215,13,4
lobehub/lobe-chat,4662,77,24850,17184,381.25,159,5,3
lobehub/lobe-chat,4660,3,27,0,46.44,264,7,3
lobehub/lobe-chat,4649,6,204,571,83.47,621,6,3
lobehub/lobe-chat,4647,3,69,1,2368.52,202,5,3
lobehub/lobe-chat,4645,5,150,62,956.46,335,11,3
lobehub/lobe-chat,4637,1,3,3,111.24,102,5,4
lobehub/lobe-chat,4633,4,45,2,60.68,361,5,4
lobehub/lobe-chat,4619,13,422,171,2424.14,614,10,3
lobehub/lobe-chat,4608,1,17,2,1.04,159,7,4
lobehub/lobe-chat,4571,2,54,5,79.57,282,10,3
lobehub/lobe-chat,4551,6,18,28,19.82,241,9,3
lobehub/lobe-chat,4528,2,92,0,47.51,224,8,5
lobehub/lobe-chat,4523,2,37,6,34.59,386,5,3
lobehub/lobe-chat,4521,4,10,5,8.27,206,6,3
lobehub/lobe-chat,4499,3,3,3,83.7,223,7,4
lobehub/lobe-chat,4493,1,3,0,44.84,215,5,3
jesseduffield/lazygit,4432,2,43,40,66.08,834,1,2
jesseduffield/lazygit,4423,4,115,1,18.34,1065,1,2
jesseduffield/lazygit,4413,4,34,13,24.06,752,3,2
jesseduffield/lazygit,4410,5,74,11,95.61,541,1,2
jesseduffield/lazygit,4396,15,49,23,58.39,575,3,3
jesseduffield/lazygit,4395,8,124,17,249.33,1113,3,3
jesseduffield/lazygit,4394,11,69,46,243.3,1551,5,2
jesseduffield/lazygit,4383,11,138,11,54.37,688,4,3
jesseduffield/lazygit,4382,2,26,0,35.15,589,2,3
jesseduffield/lazygit,4381,2,5,0,62.29,1310,1,2
jesseduffield/lazygit,4376,5,20,2,286.47,297,1,2
jesseduffield/lazygit,4374,13,254,35,350.6,887,4,2
jesseduffield/lazygit,4371,6,82,11,314.7,675,2,2
jesseduffield/lazygit,4369,597,71193,10596,42.26,583,2,2
jesseduffield/lazygit,4361,3,50,65,10.99,334,1,2
jesseduffield/lazygit,4360,4,11,3,22.09,517,4,3
jesseduffield/lazygit,4359,1,3,2,19.12,151,1,2
jesseduffield/lazygit,4352,20,19,40,58.73,166,1,2
jesseduffield/lazygit,4350,1,3,1,88.73,98,1,2
jesseduffield/lazygit,4346,78,964,747,480.16,917,14,3
jesseduffield/lazygit,4343,2,11,11,138.95,948,2,2
jesseduffield/lazygit,4341,4,74,3,482.88,1582,3,3
jesseduffield/lazygit,4340,5,72,19,92.83,1306,1,1
jesseduffield/lazygit,4336,2,11,11,293.04,700,3,3
jesseduffield/lazygit,4334,1,16,6,13.14,737,1,1
jesseduffield/lazygit,4324,16,294,36,70.0,1452,2,2
jesseduffield/lazygit,4319,4,22,9,26.43,798,2,2
jesseduffield/lazygit,4318,4,745,150,99.42,4330,14,3
jesseduffield/lazygit,4313,3,22,14,42.77,1035,2,3
jesseduffield/lazygit,4312,2,34,29,6.83,246,7,5
jesseduffield/lazygit,4311,2,51,40,18.07,1369,6,2
jesseduffield/lazygit,4309,12,1578,1826,22.88,974,1,2
jesseduffield/lazygit,4307,2,57,44,32.81,912,3,2
jesseduffield/lazygit,4296,1,1,1,123.03,140,1,2
jesseduffield/lazygit,4291,12,69,25,14.53,1076,1,2
jesseduffield/lazygit,4287,2,88,7,111.14,1895,3,3
jesseduffield/lazygit,4276,12,452,12,210.04,1291,9,3
jesseduffield/lazygit,4275,5,219,70,115.73,705,1,3
jesseduffield/lazygit,4274,8,166,45,40.09,1386,6,2
jesseduffield/lazygit,4271,19,223,45,101.92,1064,1,2
jesseduffield/lazygit,4268,1,4,2,168.21,868,4,3
jesseduffield/lazygit,4261,14,394,64,89.41,621,2,2
jesseduffield/lazygit,4259,3,25,0,883.93,622,3,2
jesseduffield/lazygit,4255,2,5,5,17.81,474,1,2
jesseduffield/lazygit,4253,11,131,51,67.54,715,1,1
jesseduffield/lazygit,4252,1,3,2,17.15,515,3,3
jesseduffield/lazygit,4250,9,750,13,42.82,49,1,2
jesseduffield/lazygit,4238,2,16,14,95.07,28,1,2
jesseduffield/lazygit,4235,2,16,0,16.69,725,2,2
jesseduffield/lazygit,4234,7,105,6,121.36,1664,1,2
jesseduffield/lazygit,4232,2,4,4,10.41,800,0,3
jesseduffield/lazygit,4231,1,26,16,293.54,813,2,3
jesseduffield/lazygit,4230,5,51,16,134.17,811,2,2
jesseduffield/lazygit,4223,2,9,5,19.32,556,1,2
jesseduffield/lazygit,4222,8,269,12,34.94,606,1,2
jesseduffield/lazygit,4218,14,184,38,45.27,575,0,2
jesseduffield/lazygit,4217,5,145,0,53.81,511,2,2
jesseduffield/lazygit,4214,3,11,4,22.33,1057,2,3
jesseduffield/lazygit,4213,2,4,2,292.06,708,1,2
jesseduffield/lazygit,4204,4,72,0,95.84,692,1,2
jesseduffield/lazygit,4195,3,52,2,396.6,464,3,2
jesseduffield/lazygit,4191,7,91,25,415.67,1176,7,4
jesseduffield/lazygit,4182,8,64,16,45.76,760,1,2
jesseduffield/lazygit,4167,4,145,27,101.11,944,26,3
jesseduffield/lazygit,4166,32,963,318,15.83,212,1,3
jesseduffield/lazygit,4159,1,16,3,14.92,77,2,2
jesseduffield/lazygit,4158,8,17,10,2.81,911,0,3
jesseduffield/lazygit,4152,10,84,57,49.38,341,3,2
jesseduffield/lazygit,4151,4,19,12,41.68,671,1,2
jesseduffield/lazygit,4143,3,19,10,14.4,525,1,2
jesseduffield/lazygit,4138,1,1,1,6.58,544,0,2
jesseduffield/lazygit,4136,3,19,0,44.65,268,4,2
jesseduffield/lazygit,4131,21,276,0,407.26,567,7,3
jesseduffield/lazygit,4130,7,58,20,394.93,890,30,4
jesseduffield/lazygit,4126,5,31,27,94.94,1006,8,4
jesseduffield/lazygit,4119,24,255,29,527.18,962,1,2
jesseduffield/lazygit,4117,6,145,27,400.15,895,21,4
jesseduffield/lazygit,4110,3,28,3,265.04,1389,1,2
jesseduffield/lazygit,4107,1,1,2,524.19,55,0,2
jesseduffield/lazygit,4098,41,745,169,493.92,1425,1,2
jesseduffield/lazygit,4097,1,5,0,16.74,848,0,2
jesseduffield/lazygit,4096,6,167,21,504.41,1631,2,2
jesseduffield/lazygit,4094,8,194,45,522.24,983,1,2
jesseduffield/lazygit,4090,7,225,21,40.25,1964,2,2
jesseduffield/lazygit,4089,1,1,1,46.03,587,1,2
jesseduffield/lazygit,4085,68,1285,186,65.19,1608,1,2
jesseduffield/lazygit,4084,4,14,28,70.19,1394,1,2
jesseduffield/lazygit,4082,2,3,7,110.78,907,1,2
jesseduffield/lazygit,4079,3,77,2,1034.78,646,2,2
jesseduffield/lazygit,4073,11,440,107,164.22,749,1,3
jesseduffield/lazygit,4059,4,85,0,617.54,537,1,4
jesseduffield/lazygit,4053,2,108,0,1244.58,600,3,2
jesseduffield/lazygit,4051,5,73,0,1310.68,954,4,2
jesseduffield/lazygit,4050,6,33,10,254.16,704,4,3
jesseduffield/lazygit,4031,1,1,1,137.12,579,2,3
jesseduffield/lazygit,4029,3,745,706,1444.99,5321,0,2
jesseduffield/lazygit,4024,4,25,0,247.53,611,2,2
jesseduffield/lazygit,4015,9,174,33,1027.14,655,10,5
jesseduffield/lazygit,3998,3,21,4,12.56,839,1,2
jesseduffield/lazygit,3992,8,22,26,36.7,1480,1,2
jesseduffield/lazygit,3983,20,115,96,53.45,818,1,2
jesseduffield/lazygit,3976,4,125,5,97.14,611,1,2
jesseduffield/lazygit,3975,2,60,39,100.11,585,1,3
jesseduffield/lazygit,3970,1,2,2,818.86,197,0,2
jesseduffield/lazygit,3954,2,14,0,2214.08,519,0,2
jesseduffield/lazygit,3936,3,50,1,121.43,532,1,2
jesseduffield/lazygit,3932,2,6,4,3679.77,868,3,2
jesseduffield/lazygit,3920,23,30,30,2594.85,635,0,2
jesseduffield/lazygit,3918,3,39,1,36.56,84,1,2
jesseduffield/lazygit,3916,4,140,2,304.96,517,5,4
jesseduffield/lazygit,3914,8,75,96,309.52,716,1,2
jesseduffield/lazygit,3913,4,29,3,2.23,732,1,2
jesseduffield/lazygit,3905,3,3,3,1460.8,662,1,2
jesseduffield/lazygit,3898,4,808,308,162.35,215,1,2
jesseduffield/lazygit,3892,7,172,23,217.75,773,3,2
jesseduffield/lazygit,3890,121,1167,712,20.09,208,1,2
jesseduffield/lazygit,3888,3,4,0,66.13,632,6,4
jesseduffield/lazygit,3879,5,118,0,48.59,1086,1,2
jesseduffield/lazygit,3878,4,35,7,52.23,952,1,2
jesseduffield/lazygit,3871,4,168,25,125.17,620,1,2
localstack/localstack,12489,1,1,1,10.19,1301,1,2
localstack/localstack,12483,3,8,2,7.68,1785,1,2
localstack/localstack,12477,1,2,2,25.78,694,1,2
localstack/localstack,12474,3,8,1,4.06,238,2,2
localstack/localstack,12470,6,165,4,22.95,1562,3,2
localstack/localstack,12467,4,113,2,49.54,539,1,3
localstack/localstack,12465,4,40,25,16.41,1097,1,2
localstack/localstack,12464,3,8,1,17.89,175,2,2
localstack/localstack,12462,6,79,67,1.7,52,2,2
localstack/localstack,12461,15,303,136,60.34,467,2,2
localstack/localstack,12459,2,89,6,89.61,580,4,3
localstack/localstack,12458,7,736,3883,26.02,758,1,2
localstack/localstack,12455,1,1,1,1.91,419,1,3
localstack/localstack,12454,1,1,6,8.25,36,0,2
localstack/localstack,12453,10,66,17,3.03,1300,2,2
localstack/localstack,12449,3,70,11,89.91,507,2,2
localstack/localstack,12443,4,517,98,119.85,1224,2,3
localstack/localstack,12442,5,186,12,139.0,648,1,3
localstack/localstack,12441,5,157,33,52.29,990,1,2
localstack/localstack,12440,1,1,1,1.68,254,1,2
localstack/localstack,12437,2,48,10,23.27,1538,2,3
localstack/localstack,12434,2,2,2,5.86,1994,1,1
localstack/localstack,12433,5,132,0,38.53,286,1,2
localstack/localstack,12432,4,406,2,158.67,951,1,2
localstack/localstack,12430,2,314,0,27.41,1022,1,3
localstack/localstack,12428,2,190,0,45.17,66,1,2
localstack/localstack,12426,1,4,0,2.37,36,0,2
localstack/localstack,12425,8,21,16,2.46,1286,2,2
localstack/localstack,12421,4,960,132,90.22,1683,1,2
localstack/localstack,12420,4,19,18,111.81,380,1,2
localstack/localstack,12417,1,8,2,6.7,630,2,2
localstack/localstack,12415,3,42,10,14.13,683,4,3
localstack/localstack,12414,1,2,1,14.06,251,2,3
localstack/localstack,12413,9,263,81,3.75,910,1,3
localstack/localstack,12412,7,159,28,145.22,1976,11,5
localstack/localstack,12410,5,448,1,22.65,583,2,2
localstack/localstack,12409,5,34,27,150.8,497,2,2
localstack/localstack,12408,1,1,0,14.2,78,1,2
localstack/localstack,12405,4,1683,188,146.37,2745,1,2
localstack/localstack,12404,5,5,5,22.14,383,2,2
localstack/localstack,12403,11,54,54,4.47,52,2,2
localstack/localstack,12402,1,1,0,7.63,375,1,3
localstack/localstack,12401,15,1510,252,50.97,1781,2,2
localstack/localstack,12397,10,145,12,94.89,1292,2,4
localstack/localstack,12396,12,607,29,384.59,622,1,2
localstack/localstack,12395,6,967,12,11.04,424,3,2
localstack/localstack,12393,1,4,4,2.94,36,0,2
localstack/localstack,12392,8,20,18,2.48,1285,2,2
localstack/localstack,12391,6,369,69,460.36,1943,3,5
localstack/localstack,12389,3,77,38,109.8,754,2,2
localstack/localstack,12388,3,25,10,149.38,929,6,3
localstack/localstack,12387,5,6304,11,1.67,868,1,2
localstack/localstack,12386,1,21,18,21.76,1066,1,2
localstack/localstack,12383,1,12,6,130.27,1837,1,2
localstack/localstack,12382,2,8,7,125.87,1719,3,3
localstack/localstack,12380,3,12,11,17.88,216,1,2
localstack/localstack,12379,5,198,2,29.68,733,1,2
localstack/localstack,12378,6,942,20,139.3,1257,1,2
localstack/localstack,12376,4,23,4,48.03,1810,1,2
localstack/localstack,12375,3,13,0,3.42,437,1,2
localstack/localstack,12373,18,535,162,2.41,242,1,2
localstack/localstack,12371,4,39,0,22.26,243,1,2
localstack/localstack,12369,1,7,2,133.95,1002,2,3
localstack/localstack,12368,1,8,3,15.57,198,1,2
localstack/localstack,12366,4,903,0,520.04,1277,6,4
localstack/localstack,12362,7,45,30,2.23,743,1,2
localstack/localstack,12361,6,64,64,32.24,52,2,2
localstack/localstack,12360,3,17,8,23.69,632,1,2
localstack/localstack,12358,1,5,36,150.38,1237,2,2
localstack/localstack,12355,4,628,0,115.65,1174,1,2
localstack/localstack,12354,2,0,4,1.21,1128,0,2
localstack/localstack,12353,1,1,1,79.25,1768,0,2
localstack/localstack,12352,2,4,0,1.02,493,2,2
localstack/localstack,12351,6,1350,54,147.13,666,1,2
localstack/localstack,12344,1,1,1,18.52,249,3,3
localstack/localstack,12343,13,612,136,6.7,789,1,2
localstack/localstack,12342,5,288,2,189.86,471,2,4
localstack/localstack,12340,1,1,0,320.13,293,2,2
localstack/localstack,12338,1,9,3,4.13,856,1,2
localstack/localstack,12336,1,28,17,209.74,290,1,2
localstack/localstack,12333,7,50,53,2.45,52,2,2
localstack/localstack,12332,2,2,2,8.26,1994,1,1
localstack/localstack,12329,4,147,11,14.78,292,1,2
localstack/localstack,12328,1,1,0,1.14,1017,1,2
localstack/localstack,12327,9,2044,14,233.81,788,2,3
localstack/localstack,12326,10,2203,15,173.27,1059,1,2
localstack/localstack,12324,6,168,6,9.75,1115,1,2
localstack/localstack,12323,3,22,9,1.56,619,1,2
localstack/localstack,12322,5,79,8,399.36,1036,6,3
localstack/localstack,12320,1,6,0,84.0,406,1,2
localstack/localstack,12319,1,1,4,67.53,1185,2,2
localstack/localstack,12316,1,1,1,5.3,195,1,2
localstack/localstack,12314,8,80,47,137.51,1361,2,2
localstack/localstack,12313,1,1,0,2.49,260,2,2
localstack/localstack,12312,1,3,1,198.16,241,4,3
localstack/localstack,12308,8,32,25,41.45,175,2,2
localstack/localstack,12307,1,7,1,1.15,172,1,2
localstack/localstack,12306,2,48,23,43.31,784,1,2
localstack/localstack,12304,4,48,7,25.76,3310,2,3
localstack/localstack,12303,7,142,141,7.27,52,2,2
localstack/localstack,12300,3,8,5,1.03,705,2,2
localstack/localstack,12297,10,196,9,252.54,427,3,5
localstack/localstack,12296,2,6,3,16.71,1525,1,2
localstack/localstack,12293,5,189,4,20.29,2272,1,2
localstack/localstack,12292,2,117,11,4.24,325,1,2
localstack/localstack,12288,1,21,19,144.95,1085,2,2
localstack/localstack,12286,2,46,4,116.62,567,1,3
localstack/localstack,12285,5,190,2,66.91,2152,4,3
localstack/localstack,12281,1,25,1,30.26,374,1,4
localstack/localstack,12279,6,28,43,3.45,52,2,2
localstack/localstack,12275,8,18,16,2.7,1277,2,2
localstack/localstack,12273,1,1,0,54.18,194,1,2
localstack/localstack,12270,5,75,8,13.09,1257,2,2
localstack/localstack,12266,6,21,21,1.24,52,6,3
localstack/localstack,12264,2,231,0,121.77,935,4,2
localstack/localstack,12262,3,15,6,497.34,762,2,2
localstack/localstack,12259,5,377,9,14.51,1709,2,2
localstack/localstack,12252,1,7,0,27.95,411,2,2
localstack/localstack,12251,1,58,2,17.61,185,1,2
localstack/localstack,12250,6,63,63,2.86,52,2,2
alacritty/alacritty,8526,1,7,2,2.77,175,1,2
alacritty/alacritty,8511,2,16,1,79.94,899,1,3
alacritty/alacritty,8498,1,83,2,117.15,720,2,2
alacritty/alacritty,8495,5,81,60,92.5,0,1,2
alacritty/alacritty,8490,3,22,4,27.85,178,6,2
alacritty/alacritty,8484,5,13,6,17.77,90,0,2
alacritty/alacritty,8477,22,129,129,14.41,0,0,5
alacritty/alacritty,8474,2,13,9,13.96,0,0,2
alacritty/alacritty,8472,3,4,3,7.26,12,0,2
alacritty/alacritty,8458,3,4,2,21.59,102,1,4
alacritty/alacritty,8457,4,19,13,278.15,169,1,4
alacritty/alacritty,8435,1,4,1,5.85,0,0,2
alacritty/alacritty,8434,9,41,23,66.27,504,8,3
alacritty/alacritty,8433,3,18,10,14.3,45,0,2
alacritty/alacritty,8432,9,22,17,19.84,0,0,2
alacritty/alacritty,8427,3,18,64,9.41,32,0,2
alacritty/alacritty,8422,2,5,4,3.99,126,1,2
alacritty/alacritty,8416,5,12,16,2.61,104,12,3
alacritty/alacritty,8414,1,8,4,11.94,201,2,2
alacritty/alacritty,8407,7,13,9,1.14,90,0,2
alacritty/alacritty,8405,9,17,17,19.31,0,0,2
alacritty/alacritty,8399,7,34,16,2.67,12,1,3
alacritty/alacritty,8397,2,9,13,7.98,64,1,3
alacritty/alacritty,8395,1,1,1,4.89,68,0,2
alacritty/alacritty,8394,1,2,2,21.93,91,0,2
alacritty/alacritty,8393,1,28,14,24.31,68,1,4
alacritty/alacritty,8391,1,2,2,3.28,1665,4,4
alacritty/alacritty,8389,1,1,0,3.82,190,15,4
alacritty/alacritty,8381,3,10,12,10.78,123,0,2
alacritty/alacritty,8379,3,33,2,23.73,56,0,2
alacritty/alacritty,8377,2,5,1,47.95,200,7,3
alacritty/alacritty,8374,2,22,19,1.02,235,0,2
alacritty/alacritty,8372,3,4,3,9.68,12,0,2
alacritty/alacritty,8365,2,13,3,63.69,111,0,2
alacritty/alacritty,8359,1,94,93,44.2,146,0,2
alacritty/alacritty,8356,29,247,115,214.2,233,1,3
alacritty/alacritty,8349,4,7,7,13.2,1708,0,2
alacritty/alacritty,8335,2,11,1,2.78,0,1,2
alacritty/alacritty,8315,3,52,3,47.76,441,0,2
alacritty/alacritty,8312,4,63,137,50.2,330,0,2
alacritty/alacritty,8288,3,14,0,19.34,1051,2,4
alacritty/alacritty,8286,19,74,50,23.02,360,1,2
alacritty/alacritty,8283,4,19,2,5.63,144,2,3
alacritty/alacritty,8279,1,1,3,21.08,170,8,3
alacritty/alacritty,8276,3,33,11,3.58,208,10,3
alacritty/alacritty,8269,5,39,3,704.72,27,21,4
alacritty/alacritty,8267,1,1,1,1.45,109,0,2
alacritty/alacritty,8263,6,317,273,262.59,164,2,2
alacritty/alacritty,8256,1,1,1,23.97,112,0,2
alacritty/alacritty,8252,9,33,17,19.72,163,2,3
alacritty/alacritty,8251,4,7,8,11.19,230,0,2
alacritty/alacritty,8244,9,58,37,10.71,612,4,3
alacritty/alacritty,8239,5,49,35,16.34,172,2,2
alacritty/alacritty,8234,5,31,12,86.8,379,1,3
alacritty/alacritty,8229,3,3,2,1.18,173,0,2
alacritty/alacritty,8226,9,29,17,39.17,0,2,2
alacritty/alacritty,8220,8,115,90,37.22,1435,8,4
alacritty/alacritty,8215,1,2,2,1.74,75,1,2
alacritty/alacritty,8206,2,4,2,28.52,79,2,3
alacritty/alacritty,8194,1,15,0,12.15,64,0,2
alacritty/alacritty,8192,18,589,422,261.41,345,9,3
alacritty/alacritty,8191,2,8,3,17.34,482,0,2
alacritty/alacritty,8190,2,25,5,17.97,306,0,2
alacritty/alacritty,8175,2,10,0,14.7,725,5,2
alacritty/alacritty,8167,3,24,5,53.58,1620,17,3
alacritty/alacritty,8161,2,11,7,166.37,80,0,2
alacritty/alacritty,8157,2,5,5,1.13,12,0,3
alacritty/alacritty,8139,1,1,0,7.03,133,7,3
alacritty/alacritty,8135,1,1,2,2.0,12,0,2
alacritty/alacritty,8132,2,11,17,3.59,282,2,2
alacritty/alacritty,8104,4,692,82,3.02,478,4,3
alacritty/alacritty,8097,13,27,30,52.87,0,2,3
alacritty/alacritty,8094,4,66,15,56.77,299,0,2
alacritty/alacritty,8093,1,3,3,7.34,27,1,2
alacritty/alacritty,8090,13,546,410,5.99,43,0,2
alacritty/alacritty,8072,2,7,7,6.44,199,0,2
alacritty/alacritty,8069,4,28,16,154.59,239,0,2
alacritty/alacritty,8063,5,39,2,409.11,0,5,2
alacritty/alacritty,8058,2,3,3,20.93,12,0,2
alacritty/alacritty,8043,2,188,39,14.48,12,0,2
alacritty/alacritty,8033,3,16,2,3.67,0,0,2
alacritty/alacritty,8026,9,56,104,1.64,0,0,2
alacritty/alacritty,8003,5,16,24,1.86,341,0,2
alacritty/alacritty,7998,9,16,16,2.86,330,0,2
alacritty/alacritty,7996,1,5,8,4.33,872,5,6
alacritty/alacritty,7994,2,6,10,11.22,595,0,2
alacritty/alacritty,7993,2,2,1,15.6,966,0,3
alacritty/alacritty,7991,2,12,6,8.54,228,4,4
alacritty/alacritty,7970,1,1,1,14.18,0,0,2
alacritty/alacritty,7965,1,41,0,864.48,287,11,5
alacritty/alacritty,7963,4,25,1,319.12,677,4,3
alacritty/alacritty,7959,2,7,4,213.27,444,0,2
alacritty/alacritty,7956,1,2,0,7.64,94,0,3
alacritty/alacritty,7950,2,2,1,266.52,191,6,4
alacritty/alacritty,7946,4,6,4,1.33,90,0,2
alacritty/alacritty,7943,4,4,4,35.13,0,1,2
alacritty/alacritty,7940,2,10,0,10.5,133,4,3
alacritty/alacritty,7938,2,16,4,103.52,174,1,4
alacritty/alacritty,7936,2,143,110,138.06,135,0,2
alacritty/alacritty,7935,11,667,495,167.96,83,0,2
alacritty/alacritty,7928,1,27,1,421.76,309,23,7
alacritty/alacritty,7927,4,9,18,35.84,344,0,2
alacritty/alacritty,7925,1,6,1,9.65,5,1,2
alacritty/alacritty,7918,2,16,6,14.83,188,0,3
alacritty/alacritty,7917,1,4,5,27.05,152,4,2
alacritty/alacritty,7913,2,8,2,75.78,395,5,3
alacritty/alacritty,7899,7,46,23,217.48,265,2,2
alacritty/alacritty,7885,1,17,6,14.95,184,2,2
alacritty/alacritty,7884,4,8,4,7.06,369,0,2
alacritty/alacritty,7883,1,26,2,6566.82,443,15,5
alacritty/alacritty,7878,2,34,52,2.29,175,2,2
alacritty/alacritty,7875,1,1,1,12.8,308,3,2
alacritty/alacritty,7863,1,6,1,6.13,90,0,2
alacritty/alacritty,7854,10,20,19,13.8,0,0,2
alacritty/alacritty,7853,1,3,3,18.14,130,2,2
alacritty/alacritty,7846,2,2,1,17.18,174,0,2
alacritty/alacritty,7840,1,7,0,371.05,372,0,2
alacritty/alacritty,7839,3,22,0,4534.88,564,3,2
alacritty/alacritty,7837,51,916,525,75.3,291,6,12
alacritty/alacritty,7836,4,162,160,51.06,157,6,2
prometheus/prometheus,16398,9,541,391,24.87,148,0,2
prometheus/prometheus,16391,1,93,91,23.18,207,0,2
prometheus/prometheus,16390,1,25,16,5.56,310,7,2
prometheus/prometheus,16362,1,1,0,1.56,146,0,2
prometheus/prometheus,16361,1,1,1,1.63,226,0,2
prometheus/prometheus,16359,2,11,5,1.71,200,0,2
prometheus/prometheus,16356,4,174,143,53.03,200,2,2
prometheus/prometheus,16350,2,3,3,52.18,60,1,3
prometheus/prometheus,16348,1,25,21,2.44,146,0,2
prometheus/prometheus,16345,2,3,3,8.45,12,1,3
prometheus/prometheus,16343,3,34,23,1.27,36,3,2
prometheus/prometheus,16342,1,9,4,1.11,29,0,2
prometheus/prometheus,16341,3,7,8,1.22,121,0,2
prometheus/prometheus,16336,1,2,1,85.97,141,1,2
prometheus/prometheus,16335,2,17,10,8.13,653,3,2
prometheus/prometheus,16328,4,5,15,20.45,782,2,2
prometheus/prometheus,16323,2,0,4,16.33,293,7,3
prometheus/prometheus,16322,1,2,2,18.53,249,0,2
prometheus/prometheus,16313,2,3,3,82.88,1870,0,1
prometheus/prometheus,16312,1,1,1,83.17,2305,0,1
prometheus/prometheus,16311,1,1,1,82.89,2333,0,1
prometheus/prometheus,16310,2,2,2,82.89,2070,0,1
prometheus/prometheus,16309,1,3,3,83.52,2305,0,1
prometheus/prometheus,16307,1,0,20,20.64,1178,0,3
prometheus/prometheus,16306,2,5,5,21.13,5565,0,1
prometheus/prometheus,16305,2,6,5,21.14,4487,0,1
prometheus/prometheus,16304,2,8,7,22.7,4484,0,1
prometheus/prometheus,16303,2,3,3,3.76,4179,2,1
prometheus/prometheus,16302,2,3,3,2.64,3364,0,1
prometheus/prometheus,16301,2,3,3,2.72,2019,0,1
prometheus/prometheus,16300,2,3,3,2.6,1889,0,1
prometheus/prometheus,16299,2,3,3,2.61,4210,0,1
prometheus/prometheus,16298,2,3,3,2.61,5225,0,1
prometheus/prometheus,16297,2,8,7,23.01,4363,0,1
prometheus/prometheus,16296,2,6,6,3.33,4059,1,1
prometheus/prometheus,16295,2,6,6,2.62,5051,0,1
prometheus/prometheus,16294,2,6,5,21.18,1525,0,1
prometheus/prometheus,16293,2,15,15,2.63,3945,0,1
prometheus/prometheus,16292,2,3,3,3.4,2014,1,1
prometheus/prometheus,16291,2,33,23,4.84,6616,0,1
prometheus/prometheus,16290,2,6,6,21.2,3443,0,1
prometheus/prometheus,16289,2,3,3,3.42,9374,2,1
prometheus/prometheus,16288,2,6,5,21.2,1526,0,1
prometheus/prometheus,16287,2,3,3,2.66,1747,1,1
prometheus/prometheus,16286,2,3,3,2.66,1807,0,1
prometheus/prometheus,16285,2,3,3,3.65,6097,0,1
prometheus/prometheus,16284,2,6,5,22.41,2245,0,1
prometheus/prometheus,16283,6,118,108,2.65,26974,0,1
prometheus/prometheus,16282,2,6,5,21.88,2128,0,1
prometheus/prometheus,16281,2,5,5,21.21,2001,0,1
prometheus/prometheus,16280,2,6,5,21.22,1527,0,1
prometheus/prometheus,16279,9,141,383,23.11,8779,0,1
prometheus/prometheus,16278,2,5,5,21.25,2625,0,1
prometheus/prometheus,16277,2,13,11,23.04,4245,0,1
prometheus/prometheus,16276,2,5,5,21.26,1723,0,1
prometheus/prometheus,16275,2,11,9,21.26,3074,0,1
prometheus/prometheus,16274,3,8,7,21.27,2825,0,1
