Nome do Repositório,Descrição,URL,Criado em,Idade do Repositório (dias),Última Atualização,Tempo desde última atualização (dias),Linguagem Principal,Total PRs Mesclados,Total de Releases,Total de Issues,Total de Issues Fechadas
Retrieval-based-Voice-Conversion-WebUI,Easily train a good VC model with voice data <= 10 mins!,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,27-03-2023,706,24-11-2024,98,Python,477,7,1783,1276
Daily-Interview-Question,我是依扬（木易杨），公众号「高级前端进阶」作者，每天搞定一道前端大厂面试题，祝大家天天进步，一年后会看到不一样的自己。,https://github.com/Advanced-Frontend/Daily-Interview-Question,19-01-2019,2234,09-11-2020,1574,JavaScript,15,0,560,298
python-fire,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,https://github.com/google/python-fire,21-02-2017,2931,01-03-2025,1,Python,118,11,326,198
Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens.",https://github.com/XTLS/Xray-core,09-11-2020,1574,02-03-2025,0,Go,857,78,2373,2364
underscore,JavaScript's utility _ belt,https://github.com/jashkenas/underscore,25-10-2009,5607,16-10-2024,137,JavaScript,746,0,1424,1394
Jobs_Applier_AI_Agent_AIHawk,"Jobs_Applier_AI_Agent_AIHawk aims to easy job hunt process by automating the job application process. Utilizing artificial intelligence, it enables users to apply for multiple jobs in a tailored way.",https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,04-08-2024,210,02-02-2025,28,Python,185,0,684,654
Python-programming-exercises,100+ Python challenging programming exercises,https://github.com/zhiwehu/Python-programming-exercises,14-06-2012,4644,07-04-2024,329,N/A,0,0,85,17
dragonfly,A modern replacement for Redis and Memcached,https://github.com/dragonflydb/dragonfly,11-12-2021,1177,02-03-2025,0,C++,2759,91,1478,1274
TrackersListCollection,🎈 Updated daily! A list of popular BitTorrent Trackers! / 每天更新！全网热门 BT Tracker 列表！,https://github.com/XIU2/TrackersListCollection,03-10-2019,1977,02-03-2025,0,N/A,5,0,0,0
aos,Animate on scroll library,https://github.com/michalsnik/aos,09-07-2015,3524,26-03-2024,341,JavaScript,38,0,700,360
mindsdb,AGI's query engine - Platform for building AI that can learn and answer questions over federated data.,https://github.com/mindsdb/mindsdb,02-08-2018,2404,02-03-2025,0,Python,4821,284,4109,4033
weui,"A UI library by WeChat official design team, includes the most useful widgets/modules in mobile web applications.",https://github.com/Tencent/weui,18-12-2014,3727,23-12-2024,69,HTML,203,51,668,615
awesome-sysadmin,A curated list of amazingly awesome open-source sysadmin resources.,https://github.com/awesome-foss/awesome-sysadmin,23-12-2014,3722,18-08-2024,196,N/A,317,0,99,86
AdGuardHome,Network-wide ads & trackers blocking DNS server,https://github.com/AdguardTeam/AdGuardHome,06-07-2016,3161,27-02-2025,3,Go,123,195,5573,4540
Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,"aka ""Bayesian Methods for Hackers"": An introduction to Bayesian methods + probabilistic programming with a computation/understanding-first, mathematics-second point of view. All in pure Python ;)  ",https://github.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,14-01-2013,4430,25-06-2024,250,Jupyter Notebook,243,0,245,90
dnSpy,.NET debugger and assembly editor,https://github.com/dnSpy/dnSpy,01-07-2015,3532,20-12-2020,1533,C#,53,1,0,0
firecracker,Secure and fast microVMs for serverless computing.,https://github.com/firecracker-microvm/firecracker,19-10-2017,2691,27-02-2025,3,Rust,2924,75,1434,1372
mongoose,MongoDB object modeling designed to work in an asynchronous environment.,https://github.com/Automattic/mongoose,06-04-2010,5444,01-03-2025,1,JavaScript,3255,178,10963,10742
JCSprout,"👨‍🎓 Java Core Sprout : basic, concurrent, algorithm ",https://github.com/crossoverJie/JCSprout,17-12-2017,2632,21-05-2024,285,Java,69,0,89,59
turborepo,"Build system optimized for JavaScript and TypeScript, written in Rust",https://github.com/vercel/turborepo,05-10-2021,1244,28-02-2025,2,Rust,5792,467,1840,1709
commander.js,node.js command-line interfaces made easy,https://github.com/tj/commander.js,14-08-2011,4949,01-03-2025,1,JavaScript,784,82,1106,1100
Tvlist-awesome-m3u-m3u8,直播源相关资源汇总 📺 💯 IPTV、M3U —— 勤洗手、戴口罩，祝愿所有人百毒不侵,https://github.com/imDazui/Tvlist-awesome-m3u-m3u8,18-02-2017,2934,24-12-2023,434,N/A,1,0,70,47
Web,千古前端图文教程，超详细的前端入门到进阶知识库。从零开始学前端，做一名精致优雅的前端工程师。,https://github.com/qianguyihao/Web,03-01-2017,2980,24-02-2025,6,N/A,0,0,213,152
python-telegram-bot,We have made you a wrapper you can't refuse,https://github.com/python-telegram-bot/python-telegram-bot,07-07-2015,3526,02-03-2025,0,Python,1544,123,2224,2212
tdesktop,Telegram Desktop messaging app,https://github.com/telegramdesktop/tdesktop,02-05-2014,3957,01-03-2025,1,C++,1637,770,14712,13863
swagger-ui,"Swagger UI is a collection of HTML, JavaScript, and CSS assets that dynamically generate beautiful documentation from a Swagger-compliant API.",https://github.com/swagger-api/swagger-ui,15-07-2011,4979,28-02-2025,2,JavaScript,3212,352,5559,4392
anoma,Reference implementation of Anoma,https://github.com/anoma/anoma,02-02-2021,1489,28-02-2025,2,Elixir,720,7,627,513
redash,"Make Your Company Data Driven. Connect to any data source, easily visualize, dashboard and share your data.",https://github.com/getredash/redash,28-10-2013,4143,01-03-2025,1,Python,3226,99,2538,1943
wails,Create beautiful applications using Go,https://github.com/wailsapp/wails,15-12-2018,2269,02-03-2025,0,Go,1386,228,1933,1681
MinerU,A high-quality tool for convert PDF to Markdown and JSON.一站式开源高质量数据提取工具，将PDF转换成Markdown和JSON格式。,https://github.com/opendatalab/MinerU,29-02-2024,367,27-02-2025,3,Python,618,92,1047,973
codemirror5,"In-browser code editor (version 5, legacy)",https://github.com/codemirror/codemirror5,14-01-2011,5161,05-12-2024,87,JavaScript,594,173,4196,3789
duckdb,DuckDB is an analytical in-process SQL database management system,https://github.com/duckdb/duckdb,26-06-2018,2441,02-03-2025,0,C++,7178,46,5577,5267
legacy-homebrew,💀 The former home of Homebrew/homebrew (deprecated),https://github.com/Homebrew/legacy-homebrew,20-05-2009,5765,04-05-2023,668,N/A,222,0,17029,17029
Avalonia,"Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology",https://github.com/AvaloniaUI/Avalonia,05-12-2013,4105,28-02-2025,2,C#,5108,99,7532,5933
coder2gwy,互联网首份程序员考公指南，由3位已经进入体制内的前大厂程序员联合献上。,https://github.com/coder2gwy/coder2gwy,30-12-2020,1523,11-02-2022,1115,N/A,2,0,154,28
vue-vben-admin,"A modern vue admin panel built with Vue3, Shadcn UI, Vite, TypeScript, and Monorepo. It's fast!",https://github.com/vbenjs/vue-vben-admin,11-07-2020,1695,01-03-2025,1,Vue,1436,54,3124,3070
ace,Ace (Ajax.org Cloud9 Editor),https://github.com/ajaxorg/ace,27-10-2010,5240,01-03-2025,1,JavaScript,1857,98,3131,3045
rust-course,"“连续八年成为全世界最受喜爱的语言，无 GC 也无需手动内存管理、极高的性能和安全性、过程/OO/函数式编程、优秀的包管理、JS 未来基石"" — 工作之余的第二语言来试试 Rust 吧。本书拥有全面且深入的讲解、生动贴切的示例、德芙般丝滑的内容，这可能是目前最用心的 Rust 中文学习教程 / Book ",https://github.com/sunface/rust-course,07-08-2018,2399,09-01-2025,52,Rust,749,0,206,148
headlessui,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",https://github.com/tailwindlabs/headlessui,16-09-2020,1628,27-02-2025,3,TypeScript,590,120,1354,1257
rethinkdb,The open-source database for the realtime web.,https://github.com/rethinkdb/rethinkdb,30-10-2012,4506,15-11-2024,107,C++,460,72,6392,5047
k6,"A modern load testing tool, using Go and JavaScript - https://k6.io",https://github.com/grafana/k6,21-03-2016,3268,28-02-2025,2,Go,1926,68,2224,1529
data-engineer-handbook,This is a repo with links to everything you'd ever want to learn about data engineering,https://github.com/DataExpert-io/data-engineer-handbook,19-11-2023,469,22-02-2025,8,Jupyter Notebook,141,0,45,35
angular-cli,CLI tool for Angular,https://github.com/angular/angular-cli,04-06-2015,3559,28-02-2025,2,TypeScript,11088,797,15805,15522
kit,A standard library for microservices.,https://github.com/go-kit/kit,03-02-2015,3680,19-07-2024,226,Go,479,13,567,527
taichi,"Productive, portable, and performant GPU programming in Python.",https://github.com/taichi-dev/taichi,24-11-2016,3020,02-03-2025,0,C++,5158,117,2686,1869
mongo,The MongoDB Database,https://github.com/mongodb/mongo,15-01-2009,5890,05-02-2025,25,C++,125,0,0,0
openssl,TLS/SSL and crypto library,https://github.com/openssl/openssl,15-01-2013,4429,01-03-2025,1,C,144,274,10334,8707
Faker,Faker is a PHP library that generates fake data for you,https://github.com/fzaninotto/Faker,14-10-2011,4888,20-03-2024,347,PHP,823,12,570,494
gitflow,Git extensions to provide high-level repository operations for Vincent Driessen's branching model.,https://github.com/nvie/gitflow,20-01-2010,5520,03-03-2024,364,Shell,36,0,364,126
hangzhou_house_knowledge,"2017年买房经历总结出来的买房购房知识分享给大家，希望对大家有所帮助。买房不易，且买且珍惜。Sharing the knowledge of buy an own house that according  to the experience at hangzhou in 2017 to all the people. It's not easy to buy a own house, so I hope that it would be useful to everyone.",https://github.com/houshanren/hangzhou_house_knowledge,24-02-2018,2563,28-02-2022,1098,CSS,6,0,148,49
fastai,The fastai deep learning library,https://github.com/fastai/fastai,09-09-2017,2731,28-02-2025,2,Jupyter Notebook,1684,55,1808,1595
xgboost,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library,  for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow",https://github.com/dmlc/xgboost,06-02-2014,4042,01-03-2025,1,C++,4700,63,5410,5034
twenty,"Building a modern alternative to Salesforce, powered by the community.",https://github.com/twentyhq/twenty,01-12-2022,822,01-03-2025,1,TypeScript,5157,32,4234,4098
so-vits-svc,SoftVC VITS Singing Voice Conversion,https://github.com/svc-develop-team/so-vits-svc,10-03-2023,723,11-11-2023,477,Python,153,0,129,108
drizzle-orm,"Headless TypeScript ORM with a head. Runs on Node, Bun and Deno. Lives on the Edge and yes, it's a JavaScript ORM too 😅",https://github.com/drizzle-team/drizzle-orm,24-06-2021,1347,28-02-2025,2,TypeScript,567,130,2704,1565
react-virtualized,React components for efficiently rendering large lists and tabular data,https://github.com/bvaughn/react-virtualized,03-11-2015,3407,20-01-2025,41,JavaScript,454,6,1217,1216
Rectangle,Move and resize windows on macOS with keyboard shortcuts and snap areas,https://github.com/rxhanson/Rectangle,21-06-2019,2081,10-02-2025,20,Swift,252,89,665,571
vagrant,Vagrant is a tool for building and distributing development environments.,https://github.com/hashicorp/vagrant,21-01-2010,5519,20-02-2025,10,Ruby,2712,134,9565,8888
30-Days-Of-React,30 Days of  React challenge is a step by step guide to learn React in 30 days.  These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw,https://github.com/Asabeneh/30-Days-Of-React,29-09-2020,1615,11-02-2025,19,JavaScript,10,0,77,18
vscodium,binary releases of VS Code without MS branding/telemetry/licensing,https://github.com/VSCodium/vscodium,13-08-2018,2393,14-02-2025,16,Shell,486,212,1385,1263
cascadia-code,"This is a fun, new monospaced font that includes programming ligatures and is designed to enhance the modern look and feel of the Windows Terminal.",https://github.com/microsoft/cascadia-code,10-07-2019,2062,11-02-2025,19,Python,84,20,638,496
khoj,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free.",https://github.com/khoj-ai/khoj,16-08-2021,1294,28-02-2025,2,Python,446,127,518,449
create-t3-app,"The best way to start a full-stack, typesafe Next.js app ",https://github.com/t3-oss/create-t3-app,24-05-2022,1013,12-01-2025,49,TypeScript,1087,135,708,647
kitty,"Cross-platform, fast, feature-rich, GPU based terminal",https://github.com/kovidgoyal/kitty,16-10-2016,3059,02-03-2025,0,Python,1080,121,5910,5897
nodemon,Monitor for any changes in your node.js application and automatically restart the server - perfect for development,https://github.com/remy/nodemon,03-10-2010,5264,26-02-2025,4,JavaScript,308,102,1672,1670
spleeter,Deezer source separation library including pretrained models.,https://github.com/deezer/spleeter,26-09-2019,1984,24-01-2025,37,Python,51,2,785,561
srs,"SRS is a simple, high-efficiency, real-time media server supporting RTMP, WebRTC, HLS, HTTP-FLV, HTTP-TS, SRT, MPEG-DASH, and GB28181.",https://github.com/ossrs/srs,29-04-2015,3595,24-02-2025,6,C++,465,66,1461,1260
GoodbyeDPI,GoodbyeDPI — Deep Packet Inspection circumvention utility (for Windows),https://github.com/ValdikSS/GoodbyeDPI,16-05-2017,2847,06-11-2024,116,C,24,30,695,566
the_silver_searcher,"A code-searching tool similar to ack, but faster.",https://github.com/ggreer/the_silver_searcher,19-11-2011,4852,16-06-2024,259,C,399,0,849,412
ChatDev,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration),https://github.com/OpenBMB/ChatDev,28-08-2023,552,30-12-2024,62,Python,110,9,270,246
quasar,Quasar Framework - Build high-performance VueJS user interfaces in record time,https://github.com/quasarframework/quasar,05-10-2015,3436,01-03-2025,1,JavaScript,3643,992,7922,7407
Detectron,"FAIR's research platform for object detection research, implementing popular algorithms like Mask R-CNN and RetinaNet.",https://github.com/facebookresearch/Detectron,05-10-2017,2705,20-11-2023,468,Python,0,0,926,620
miaosha,⭐⭐⭐⭐秒杀系统设计与实现.互联网工程师进阶与分析🙋🐓,https://github.com/qiurunze123/miaosha,14-09-2018,2361,06-06-2024,269,Java,20,0,82,80
nprogress,"For slim progress bars like on YouTube, Medium, etc",https://github.com/rstacruz/nprogress,20-08-2013,4212,04-06-2022,1002,JavaScript,34,7,155,52
emscripten,Emscripten: An LLVM-to-WebAssembly Compiler,https://github.com/emscripten-core/emscripten,12-02-2011,5132,01-03-2025,1,C++,11608,0,9544,7684
cmder,Lovely console emulator package for Windows,https://github.com/cmderdev/cmder,09-07-2013,4254,28-02-2025,2,C++,430,34,2281,2227
ExplorerPatcher,This project aims to enhance the working environment on Windows,https://github.com/valinet/ExplorerPatcher,09-08-2021,1301,16-02-2025,14,C,15,287,2290,2058
Signal-Android,A private messenger for Android.,https://github.com/signalapp/Signal-Android,15-12-2011,4826,28-02-2025,2,Kotlin,238,82,11013,10649
jumpserver,An open-source PAM tool alternative to CyberArk.  广受欢迎的开源堡垒机。,https://github.com/jumpserver/jumpserver,04-07-2014,3894,28-02-2025,2,Python,7038,240,6951,6908
awesome-electron,Useful resources for creating apps with Electron,https://github.com/sindresorhus/awesome-electron,23-04-2015,3601,07-08-2024,207,N/A,268,0,44,42
